locusId	sysName	desc	setAS3 0-5	setAS5 10
GFF1190		hypothetical protein	0.0440102230803082	0.0404223455667335
GFF1209		hypothetical protein	0.177160161236802	0.162972407038278
GFF1357		hypothetical protein	0.0935096658892234	0.0779078880245349
GFF1439		multidrug efflux protein	0.0716219294790792	0.0669607397556494
GFF1496		hypothetical protein	0.314027463913588	0.258085393443099
GFF160		2-isopropylmalate synthase	0.0439882693943435	0.0389122065297645
GFF1606		hypothetical protein	0.109100330307742	0.0989337882914959
GFF1629		hypothetical protein	0.134359263323125	0.12327478031327
GFF1704		hypothetical protein	0.0782812823772755	0.070240415344914
GFF1835		cytochrome C	0.0699068131384451	0.0646246310403546
GFF2046		hypothetical protein	0.13889469621942	0.126325579646731
GFF2212		hypothetical protein	0.0844704237713149	0.0761909726056534
GFF2252		IS66 family transposase	0.0427216118765286	0.0386577106120027
GFF2279		IS3 family transposase	0.0764233902343119	0.0693072404271665
GFF2280		IS3 family transposase	0.0859176314382524	0.0764680469291418
GFF365		IS66 family transposase	0.0628283644819526	0.057436719575926
GFF366		IS66 family transposase	0.104336564701562	0.0981489437409682
GFF371		Killer protein	0.125771333253794	0.116788610264996
GFF455		integrase	0.0800974608447331	0.0738626531988422
GFF511		pilus assembly protein PilG	0.0626955488162146	0.0615296384920527
GFF559		hypothetical protein	0.105904970600522	0.100018108300319
GFF718		flagellar biosynthesis protein FlhA	0.0314728266108023	0.0294801077090049
GFF782		hypothetical protein	0.0573533111593001	0.053053363601399
GFF824		hypothetical protein	0.124620397464206	0.115238090414755
GFF879		hypothetical protein	0.102486964937265	0.0929909612599826
GFF880		IS3 family transposase	0.0613981298383137	0.0570599829819995
GFF881		GNAT family N-acetyltransferase	0.105353945215206	0.0963308539198983
GFF94		hypothetical protein	0.11216937748574	0.0997065247728127
GFF951		IS3 family transposase	0.0779778697741728	0.0719901990803918
HNEAP_RS00025	HNEAP_RS00025	DNA replication and repair protein RecF	0.0825778388986285	0.0722488422462316
HNEAP_RS00035	HNEAP_RS00035	LemA family protein	0.0706425800361263	0.0626849776078438
HNEAP_RS00040	HNEAP_RS00040	hypothetical protein	0.0539920981970834	0.0479954551539935
HNEAP_RS00045	HNEAP_RS00045	exodeoxyribonuclease III	0.102543352061099	0.0888413986356203
HNEAP_RS00050	HNEAP_RS00050	ABC transporter permease	0.0405628285997608	0.0361503510436665
HNEAP_RS00055	HNEAP_RS00055	ABC transporter	0.0585344730701625	0.0524010102139817
HNEAP_RS00060	HNEAP_RS00060	arylesterase	0.0720038330328704	0.0652624168073396
HNEAP_RS00065	HNEAP_RS00065	DUF559 domain-containing protein	0.0829949841547242	0.0739479065920158
HNEAP_RS00070	HNEAP_RS00070	IS110 family transposase	0.0486079266237293	0.0438247395924358
HNEAP_RS00075	HNEAP_RS00075	prepilin-type cleavage/methylation domain-containing protein	0.0932461802048759	0.0868578130757758
HNEAP_RS00080	HNEAP_RS00080	Tfp pilus assembly protein FimT-like protein	0.0422047760999899	0.0391193640375758
HNEAP_RS00085	HNEAP_RS00085	type IV pilus modification protein PilV	0.0413029723721405	0.0392496073614243
HNEAP_RS00090	HNEAP_RS00090	prepilin-type cleavage/methylation domain-containing protein	0.0360486420127127	0.0341827272261329
HNEAP_RS00095	HNEAP_RS00095	hypothetical protein	0.0440436653704294	0.041257037397185
HNEAP_RS00100	HNEAP_RS00100	type 4 fimbrial biogenesis protein PilY1	0.0143743777268698	0.0133494645578937
HNEAP_RS00105	HNEAP_RS00105	PilE protein	0.0440981177582489	0.0413868823726315
HNEAP_RS00110	HNEAP_RS00110	pilus assembly protein	0.0792252017616095	0.0709091457127919
HNEAP_RS00115	HNEAP_RS00115	DUF559 domain-containing protein	0.153478291276958	0.135808895551889
