locusId	sysName	desc	setAS3 0-5	setAS5 10
GFF1190		hypothetical protein	0.0380516333928278	-0.00926875383070835
GFF1209		hypothetical protein	0.0135648598146147	-0.100048887295497
GFF1357		hypothetical protein	-1.06804694143347	-0.8720016311959
GFF1439		multidrug efflux protein	0.195590113069915	0.00887960308233271
GFF1496		hypothetical protein	-0.720522447913394	-0.266069601174152
GFF160		2-isopropylmalate synthase	-0.0832846067199898	0.0613111168650561
GFF1606		hypothetical protein	0.0216347349507938	-0.126212330077888
GFF1629		hypothetical protein	0.0207310249529505	-0.0309259945905717
GFF1704		hypothetical protein	0.148901561531162	0.176244676207987
GFF1835		cytochrome C	-0.186037783512073	-0.224506576819915
GFF2046		hypothetical protein	0.0522509713982024	0.0709427797338258
GFF2212		hypothetical protein	-0.024674786943249	0.0386389615348181
GFF2252		IS66 family transposase	-0.0390062548426337	0.0312013272249034
GFF2279		IS3 family transposase	-0.0562742715378443	-0.064062447996689
GFF2280		IS3 family transposase	-0.195635553964653	-0.0903731893576329
GFF365		IS66 family transposase	0.0373574031093085	-0.019517178247314
GFF366		IS66 family transposase	0.0708914072367743	-0.0658118185927688
GFF371		Killer protein	0.0784708761813265	-0.00428836781102104
GFF455		integrase	0.248267114130984	0.124088006166767
GFF511		pilus assembly protein PilG	1.69872404656767	1.27362837526043
GFF559		hypothetical protein	0.40882525507057	0.555094157604736
GFF718		flagellar biosynthesis protein FlhA	0.787689944243385	0.768239215793866
GFF782		hypothetical protein	0.195281901230295	0.164128070094373
GFF824		hypothetical protein	-0.0759046045602471	-0.192950110631116
GFF879		hypothetical protein	-0.123609996329851	0.0187353932402758
GFF880		IS3 family transposase	0.241276579312535	0.147344158546916
GFF881		GNAT family N-acetyltransferase	0.014018892747445	-0.0263638851883947
GFF94		hypothetical protein	-0.126979327532902	0.00898248297841747
GFF951		IS3 family transposase	0.158620564105654	0.0841699732244604
HNEAP_RS00025	HNEAP_RS00025	DNA replication and repair protein RecF	-0.290071413273407	-0.153646944622737
HNEAP_RS00035	HNEAP_RS00035	LemA family protein	-0.181071677005728	-0.136361717622006
HNEAP_RS00040	HNEAP_RS00040	hypothetical protein	0.00641826303932705	0.174961223143478
HNEAP_RS00045	HNEAP_RS00045	exodeoxyribonuclease III	-0.126855560991631	0.138782742628116
HNEAP_RS00050	HNEAP_RS00050	ABC transporter permease	-0.0323363387742548	0.0296688528701154
HNEAP_RS00055	HNEAP_RS00055	ABC transporter	0.0168412521835176	0.11642768808566
HNEAP_RS00060	HNEAP_RS00060	arylesterase	-0.0187285901213457	0.000352482810724086
HNEAP_RS00065	HNEAP_RS00065	DUF559 domain-containing protein	-0.21617103297934	-0.119612392875559
HNEAP_RS00070	HNEAP_RS00070	IS110 family transposase	-0.0649324702494342	0.0270282473263029
HNEAP_RS00075	HNEAP_RS00075	prepilin-type cleavage/methylation domain-containing protein	1.08187602624359	1.1450534489213
HNEAP_RS00080	HNEAP_RS00080	Tfp pilus assembly protein FimT-like protein	0.752714371073664	0.776912383217559
HNEAP_RS00085	HNEAP_RS00085	type IV pilus modification protein PilV	1.23124177532314	1.19375022731147
HNEAP_RS00090	HNEAP_RS00090	prepilin-type cleavage/methylation domain-containing protein	1.12004411204119	1.03597996152669
HNEAP_RS00095	HNEAP_RS00095	hypothetical protein	1.03073537293734	1.00734738478594
HNEAP_RS00100	HNEAP_RS00100	type 4 fimbrial biogenesis protein PilY1	0.802174578575575	0.891391791810505
HNEAP_RS00105	HNEAP_RS00105	PilE protein	0.930496637562044	0.971339562982652
HNEAP_RS00110	HNEAP_RS00110	pilus assembly protein	-0.130596888967899	0.0232304079527962
HNEAP_RS00115	HNEAP_RS00115	DUF559 domain-containing protein	-0.185777150314166	-0.0326479228532818
HNEAP_RS00120	HNEAP_RS00120	excinuclease ABC subunit UvrA	-0.195862999266667	-0.0863065608998306
HNEAP_RS00130	HNEAP_RS00130	gamma-glutamyltransferase	-0.0119773533510464	0.065546288266303
HNEAP_RS00135	HNEAP_RS00135	23S rRNA (adenine(2030)-N(6))-methyltransferase RlmJ	0.089920585367854	0.111971993769447
HNEAP_RS00140	HNEAP_RS00140	metallophosphoesterase	-0.117080683481017	0.0815189835255292
HNEAP_RS00145	HNEAP_RS00145	ketohexokinase	-1.95586030092902	-1.70437907285546
HNEAP_RS00150	HNEAP_RS00150	GGDEF domain-containing protein	-0.0552630052623909	-0.0232843618915669
HNEAP_RS00155	HNEAP_RS00155	BolA family transcriptional regulator	0.16289160256951	0.13854130447322
HNEAP_RS00160	HNEAP_RS00160	HDOD domain-containing protein	-0.0219727493686636	-0.0675548137608267
HNEAP_RS00165	HNEAP_RS00165	bifunctional (p)ppGpp synthetase/guanosine-3' 5'-bis(diphosphate) 3'-pyrophosphohydrolase	-1.28265214337846	-0.957203690177503
HNEAP_RS00170	HNEAP_RS00170	DNA-directed RNA polymerase subunit omega	-0.799555613950338	-0.665056662061665
HNEAP_RS00180	HNEAP_RS00180	DedA family protein	-0.57945117362358	-0.192640844590711
HNEAP_RS00185	HNEAP_RS00185	glycine zipper 2TM domain-containing protein	-0.139585113345877	-0.0113425439225253
HNEAP_RS00190	HNEAP_RS00190	membrane protein	-0.386296896580558	-0.222050803530897
HNEAP_RS00195	HNEAP_RS00195	exodeoxyribonuclease III	-0.17202269734404	0.0462428406127979
HNEAP_RS00200	HNEAP_RS00200	hypothetical protein	-0.212652689214248	-0.222491203490232
HNEAP_RS00205	HNEAP_RS00205	hypothetical protein	-0.123857818040534	-0.00626667564285494
HNEAP_RS00210	HNEAP_RS00210	TIGR01458 family HAD-type hydrolase	-0.0302344613703202	0.146689037129081
HNEAP_RS00215	HNEAP_RS00215	competence/damage-inducible protein A	-0.118207851138789	-0.0364999823217909
HNEAP_RS00230	HNEAP_RS00230	hypothetical protein	-0.14701137621856	-0.251370089614188
HNEAP_RS00235	HNEAP_RS00235	hypothetical protein	-0.281898126325267	-0.116809987523639
HNEAP_RS00240	HNEAP_RS00240	5'-deoxynucleotidase	-0.389006123568455	-0.260799446510861
HNEAP_RS00245	HNEAP_RS00245	deoxyguanosinetriphosphate triphosphohydrolase	-0.0197016055049744	0.0272739365099874
HNEAP_RS00250	HNEAP_RS00250	NAD(P)-dependent oxidoreductase	-0.135270693139628	-0.0181172533790753
HNEAP_RS00260	HNEAP_RS00260	DNA recombination protein RmuC	-0.220040223545292	-0.0957769016532151
HNEAP_RS00265	HNEAP_RS00265	hypothetical protein	0.0170340523422782	0.1992922658403
HNEAP_RS00270	HNEAP_RS00270	metallophosphoesterase	-1.95699988533733	-1.71940634249215
HNEAP_RS00275	HNEAP_RS00275	hypothetical protein	-0.178550526947423	0.000511528590967814
HNEAP_RS00280	HNEAP_RS00280	hypothetical protein	0.0805238328524998	0.056318123581822
HNEAP_RS00285	HNEAP_RS00285	bifunctional [glutamate--ammonia ligase]-adenylyl-L-tyrosine phosphorylase/[glutamate--ammonia-ligase] adenylyltransferase	-0.973551046206206	-0.76887483711985
HNEAP_RS00290	HNEAP_RS00290	hypothetical protein	0.0697220077033952	-0.0471108161385615
HNEAP_RS00295	HNEAP_RS00295	molecular chaperone Skp	-0.107519639517557	0.00304489098259758
HNEAP_RS00300	HNEAP_RS00300	phosphopantetheine-binding protein	0.0784510994063287	0.0517085655112989
HNEAP_RS00305	HNEAP_RS00305	3-oxoacyl-ACP synthase	-0.0655538562051664	0.0031672241471371
HNEAP_RS00310	HNEAP_RS00310	acyl carrier protein	-0.417510461659773	-0.077681202431661
HNEAP_RS00320	HNEAP_RS00320	AMP-dependent synthetase and ligase	-0.0711437963768136	-0.0389014821701738
HNEAP_RS00325	HNEAP_RS00325	acyl-CoA synthetase	-0.117375443040159	-0.0581444615655447
HNEAP_RS00330	HNEAP_RS00330	outer membrane lipoprotein carrier protein LolA	-0.169415433484016	-0.0384488930493798
