locusId	sysName	desc	setAS4 0-5	setAS6 10
GFF1190		hypothetical protein	-0.0203224820043982	-0.088228509876746
GFF1209		hypothetical protein	0.23219632436631	-0.0131541617204014
GFF1357		hypothetical protein	-1.1286028908058	-0.918973971602474
GFF1439		multidrug efflux protein	0.301654834622985	0.222861992365781
GFF1496		hypothetical protein	-0.291731367012506	-0.155343198970128
GFF160		2-isopropylmalate synthase	-0.00456428977477963	0.0353413382195413
GFF1606		hypothetical protein	0.217540317989396	0.263626911012876
GFF1629		hypothetical protein	-0.00303842433938728	0.129412611762431
GFF1704		hypothetical protein	0.0599307456130109	-0.0272358957288788
GFF1835		cytochrome C	-0.0578045852185087	0.0506961749734045
GFF2046		hypothetical protein	0.210387010040711	0.0481517406832108
GFF2212		hypothetical protein	-0.11153328623811	-0.0134556372998018
GFF2252		IS66 family transposase	0.0164047050666704	0.0505854159491389
GFF2279		IS3 family transposase	0.284353711468289	0.204201602583799
GFF2280		IS3 family transposase	-0.0285073275662149	-0.22546883481816
GFF365		IS66 family transposase	-0.132904054527653	-0.117434505400871
GFF366		IS66 family transposase	-0.0421825491538194	0.00108227618554724
GFF371		Killer protein	-0.131527947026912	-0.155452094231371
GFF455		integrase	-0.0451989392630801	-0.0994277822559559
GFF511		pilus assembly protein PilG	1.50966328907499	1.18457345305951
GFF559		hypothetical protein	0.298101216700116	0.333946010630669
GFF718		flagellar biosynthesis protein FlhA	0.750404337346529	0.734046139036577
GFF782		hypothetical protein	0.105425494741825	0.0671492841415198
GFF824		hypothetical protein	-0.0559246957228324	-0.259194686538963
GFF879		hypothetical protein	0.0440374331988652	-0.158300341805423
GFF880		IS3 family transposase	0.183451321833142	0.11306736869585
GFF881		GNAT family N-acetyltransferase	-0.0204849354926296	0.0786508255972136
GFF94		hypothetical protein	-0.0600024373723487	0.0516631655411418
GFF951		IS3 family transposase	0.155045532891791	0.0913136738739121
HNEAP_RS00025	HNEAP_RS00025	DNA replication and repair protein RecF	-0.108165665168746	-0.0996119096368456
HNEAP_RS00035	HNEAP_RS00035	LemA family protein	-0.11012493183534	0.0414968204767082
HNEAP_RS00040	HNEAP_RS00040	hypothetical protein	0.0329808147240682	0.159039150702419
HNEAP_RS00045	HNEAP_RS00045	exodeoxyribonuclease III	-0.00257774428351876	0.140008214498869
HNEAP_RS00050	HNEAP_RS00050	ABC transporter permease	-0.081649730841034	0.0340169861289097
HNEAP_RS00055	HNEAP_RS00055	ABC transporter	0.0404778440754395	0.0823256468311281
HNEAP_RS00060	HNEAP_RS00060	arylesterase	-0.113018404819254	0.0700347240732573
HNEAP_RS00065	HNEAP_RS00065	DUF559 domain-containing protein	0.0928535800415696	0.167614574363443
HNEAP_RS00070	HNEAP_RS00070	IS110 family transposase	-0.0556606054573082	0.0238900922237685
HNEAP_RS00075	HNEAP_RS00075	prepilin-type cleavage/methylation domain-containing protein	1.27285479949605	1.15349848820784
HNEAP_RS00080	HNEAP_RS00080	Tfp pilus assembly protein FimT-like protein	0.916869288114842	0.807114472061166
HNEAP_RS00085	HNEAP_RS00085	type IV pilus modification protein PilV	1.1917285839615	1.07540166658367
HNEAP_RS00090	HNEAP_RS00090	prepilin-type cleavage/methylation domain-containing protein	1.17012856320963	1.0721028012236
HNEAP_RS00095	HNEAP_RS00095	hypothetical protein	1.1954481789278	1.1117434231225
HNEAP_RS00100	HNEAP_RS00100	type 4 fimbrial biogenesis protein PilY1	0.909339876744849	0.945699895680423
HNEAP_RS00105	HNEAP_RS00105	PilE protein	0.92325072313322	0.912590652865055
HNEAP_RS00110	HNEAP_RS00110	pilus assembly protein	-0.0982072558769798	-0.049776670257345
HNEAP_RS00115	HNEAP_RS00115	DUF559 domain-containing protein	-0.504601687836819	-0.664146974674408
HNEAP_RS00120	HNEAP_RS00120	excinuclease ABC subunit UvrA	-0.211611285924262	-0.153809260428298
HNEAP_RS00130	HNEAP_RS00130	gamma-glutamyltransferase	0.112127067919872	0.144881058687189
HNEAP_RS00135	HNEAP_RS00135	23S rRNA (adenine(2030)-N(6))-methyltransferase RlmJ	0.0504968901097259	0.130592007906018
HNEAP_RS00140	HNEAP_RS00140	metallophosphoesterase	-0.0408451665146029	-0.0204518291146669
HNEAP_RS00145	HNEAP_RS00145	ketohexokinase	-2.24897718465506	-1.917813536159
HNEAP_RS00150	HNEAP_RS00150	GGDEF domain-containing protein	-0.00975223066768371	-0.0258811548666203
HNEAP_RS00155	HNEAP_RS00155	BolA family transcriptional regulator	0.0488521933004453	0.0110662830876075
HNEAP_RS00160	HNEAP_RS00160	HDOD domain-containing protein	0.109939326749171	0.143668166730501
HNEAP_RS00165	HNEAP_RS00165	bifunctional (p)ppGpp synthetase/guanosine-3' 5'-bis(diphosphate) 3'-pyrophosphohydrolase	-1.70028428409734	-2.43206340622206
HNEAP_RS00170	HNEAP_RS00170	DNA-directed RNA polymerase subunit omega	-0.524012664389595	-0.833561627792826
HNEAP_RS00180	HNEAP_RS00180	DedA family protein	-0.568930765435468	-0.377092490588107
HNEAP_RS00185	HNEAP_RS00185	glycine zipper 2TM domain-containing protein	-0.425302388318374	-0.0613255836315195
HNEAP_RS00190	HNEAP_RS00190	membrane protein	-0.313746766214209	-0.166120372287069
HNEAP_RS00195	HNEAP_RS00195	exodeoxyribonuclease III	-0.0277242538415167	-0.0254232317560948
HNEAP_RS00200	HNEAP_RS00200	hypothetical protein	-0.403591582068691	-0.325351329252188
HNEAP_RS00205	HNEAP_RS00205	hypothetical protein	-0.0913595408386583	0.00499934225253523
HNEAP_RS00210	HNEAP_RS00210	TIGR01458 family HAD-type hydrolase	-0.0780649812308284	0.0728398991866153
HNEAP_RS00215	HNEAP_RS00215	competence/damage-inducible protein A	-0.0540266992995208	-0.0298502603015364
HNEAP_RS00230	HNEAP_RS00230	hypothetical protein	-0.113127770890227	-0.0908517529691811
HNEAP_RS00235	HNEAP_RS00235	hypothetical protein	-0.317798514209325	-0.267324316360241
HNEAP_RS00240	HNEAP_RS00240	5'-deoxynucleotidase	-0.442721878144614	-0.304032188709789
HNEAP_RS00245	HNEAP_RS00245	deoxyguanosinetriphosphate triphosphohydrolase	-0.0215527914405399	-0.00249796331044516
HNEAP_RS00250	HNEAP_RS00250	NAD(P)-dependent oxidoreductase	-0.074340358665639	-0.01565903609168
HNEAP_RS00260	HNEAP_RS00260	DNA recombination protein RmuC	-0.215860939198653	-0.168806304062143
HNEAP_RS00265	HNEAP_RS00265	hypothetical protein	-0.557148604785845	-0.00181929642557488
HNEAP_RS00270	HNEAP_RS00270	metallophosphoesterase	-2.41909295161601	-1.60543760052063
HNEAP_RS00275	HNEAP_RS00275	hypothetical protein	0.0233981035416012	0.201712277893241
HNEAP_RS00280	HNEAP_RS00280	hypothetical protein	0.126015728837078	0.236986967563975
HNEAP_RS00285	HNEAP_RS00285	bifunctional [glutamate--ammonia ligase]-adenylyl-L-tyrosine phosphorylase/[glutamate--ammonia-ligase] adenylyltransferase	-0.778897343192551	-0.711833884006784
HNEAP_RS00290	HNEAP_RS00290	hypothetical protein	-0.180872358249388	-0.0797191218782785
HNEAP_RS00295	HNEAP_RS00295	molecular chaperone Skp	-0.0154161433476767	0.154113310083919
HNEAP_RS00300	HNEAP_RS00300	phosphopantetheine-binding protein	-0.300631181721548	-0.140523656223916
HNEAP_RS00305	HNEAP_RS00305	3-oxoacyl-ACP synthase	-0.070075382258497	0.0330872221771997
HNEAP_RS00310	HNEAP_RS00310	acyl carrier protein	-0.441769973931917	-0.119465221311103
HNEAP_RS00320	HNEAP_RS00320	AMP-dependent synthetase and ligase	-0.150289216830856	-0.117249785158149
HNEAP_RS00325	HNEAP_RS00325	acyl-CoA synthetase	-0.263556916261367	-0.0851838649742142
HNEAP_RS00330	HNEAP_RS00330	outer membrane lipoprotein carrier protein LolA	-0.140042051323613	-0.0746932302358808
HNEAP_RS00335	HNEAP_RS00335	MMPL domain-containing protein	-0.141876120579517	-0.0440295750498708
HNEAP_RS00340	HNEAP_RS00340	hypothetical protein	-0.117596960219318	0.00075121983794102
HNEAP_RS00345	HNEAP_RS00345	2-hydroxyacid dehydrogenase	-0.175008834897723	-0.119164955116157
HNEAP_RS00350	HNEAP_RS00350	PilZ domain-containing protein	0.387320345297207	0.278131359377853
HNEAP_RS00355	HNEAP_RS00355	glutamate racemase	-0.00764653857788444	0.0514014869106804
HNEAP_RS00360	HNEAP_RS00360	Txe/YoeB family addiction module toxin	-0.00970613246480556	-0.20701203854437
HNEAP_RS00365	HNEAP_RS00365	prevent-host-death family protein	-0.131358469185644	0.00846782139988994
HNEAP_RS00370	HNEAP_RS00370	hypothetical protein	-0.0406762796197154	0.160441398328777
HNEAP_RS00380	HNEAP_RS00380	hypothetical protein	0.0741047059005044	0.279127144699308
HNEAP_RS00385	HNEAP_RS00385	hypothetical protein	-0.0448122647206608	-0.0293687928829997
HNEAP_RS00390	HNEAP_RS00390	hypothetical protein	0.34623919491059	0.251563555271043
HNEAP_RS00395	HNEAP_RS00395	hypothetical protein	0.290587619801666	0.200428139328296
HNEAP_RS00400	HNEAP_RS00400	hypothetical protein	0.142503215477579	0.0702893333313084
HNEAP_RS00405	HNEAP_RS00405	hypothetical protein	-0.178878612489725	0.0482621624761289
HNEAP_RS00410	HNEAP_RS00410	hypothetical protein	-0.238458830558724	-0.224283799798705
