locusId	sysName	desc	setAS4 0-5	setAS6 10
GFF1190		hypothetical protein	0.0541092842940615	0.0501035239457283
GFF1209		hypothetical protein	0.226529673701726	0.186394313263676
GFF1357		hypothetical protein	0.102604226907197	0.0953998372649856
GFF1439		multidrug efflux protein	0.0787520468092067	0.0879308388543995
GFF1496		hypothetical protein	0.369773959271986	0.41414257822256
GFF160		2-isopropylmalate synthase	0.0506974424039117	0.0516914217856898
GFF1606		hypothetical protein	0.183460298845898	0.166030054536061
GFF1629		hypothetical protein	0.134198520100621	0.0978189981029479
GFF1704		hypothetical protein	0.0829241430554983	0.0804835586007368
GFF1835		cytochrome C	0.0865848553547555	0.0748654587520003
GFF2046		hypothetical protein	0.156478267282437	0.141690527112357
GFF2212		hypothetical protein	0.110108722665993	0.101362577281675
GFF2252		IS66 family transposase	0.0455296440265411	0.047431077020517
GFF2279		IS3 family transposase	0.100101002491822	0.100079070848815
GFF2280		IS3 family transposase	0.121403644814852	0.126549845154835
GFF365		IS66 family transposase	0.0593482047146947	0.0732572004764971
GFF366		IS66 family transposase	0.11673737825807	0.0994440670029784
GFF371		Killer protein	0.135177064479816	0.169925726636216
GFF455		integrase	0.0749187223015784	0.0908344079972828
GFF511		pilus assembly protein PilG	0.118649904262159	0.119462638081149
GFF559		hypothetical protein	0.0979382901073637	0.159024278212828
GFF718		flagellar biosynthesis protein FlhA	0.0483373323249889	0.0516902608586905
GFF782		hypothetical protein	0.074600200333927	0.0861855306520843
GFF824		hypothetical protein	0.126808280653025	0.201952309770858
GFF879		hypothetical protein	0.152046148340094	0.164501295754991
GFF880		IS3 family transposase	0.0895326670127107	0.0825056917998685
GFF881		GNAT family N-acetyltransferase	0.132724824785969	0.159242397445912
GFF94		hypothetical protein	0.120206009424924	0.121225253199357
GFF951		IS3 family transposase	0.101617296442065	0.103787502996102
HNEAP_RS00025	HNEAP_RS00025	DNA replication and repair protein RecF	0.0892470038098717	0.0905651355300183
HNEAP_RS00035	HNEAP_RS00035	LemA family protein	0.0782023818515804	0.0966844082253273
HNEAP_RS00040	HNEAP_RS00040	hypothetical protein	0.0574577800714602	0.0633906876561949
HNEAP_RS00045	HNEAP_RS00045	exodeoxyribonuclease III	0.0887221211597184	0.0910819945197657
