locusId	sysName	desc	setAS10 1-5	setAS11 5
GFF1190		hypothetical protein	0.115693871877431	0.114772234797192
GFF1209		hypothetical protein	0.202620364964665	-0.0350003186011003
GFF1357		hypothetical protein	-0.968924669413395	-1.13471785593034
GFF1439		multidrug efflux protein	-0.0618071970281218	-0.0227267368806352
GFF1496		hypothetical protein	-0.0598904716233575	-0.108477330799105
GFF160		2-isopropylmalate synthase	-0.0531250754798496	-0.0705829129815161
GFF1606		hypothetical protein	0.270301049650934	0.120896690948442
GFF1629		hypothetical protein	0.239123231316002	0.351626716207806
GFF1704		hypothetical protein	0.174075246219283	0.222314773336464
GFF1835		cytochrome C	-0.0504815056578689	-0.139670905029696
GFF2046		hypothetical protein	-0.158004070105074	-0.160235293589082
GFF2212		hypothetical protein	-0.0148493590561394	0.144641606169605
GFF2252		IS66 family transposase	0.0883958831575473	0.0359948907863146
GFF2279		IS3 family transposase	-0.0441818890498382	-0.0116319855001805
GFF2280		IS3 family transposase	0.0440128417610488	0.0171210536846189
GFF365		IS66 family transposase	-0.0710764417215675	0.0248976350566217
GFF366		IS66 family transposase	0.02855286503301	0.152899757171914
GFF371		Killer protein	-0.0788468500026767	0.0136586100561757
GFF455		integrase	0.0116926748632409	0.0256472817562052
GFF511		pilus assembly protein PilG	0.664231029962114	0.583316871253295
GFF559		hypothetical protein	-0.13596887139658	0.0915686747019109
GFF718		flagellar biosynthesis protein FlhA	0.0685363332138582	0.0922829957902316
GFF782		hypothetical protein	0.191655644793729	0.22499209316455
GFF824		hypothetical protein	0.149664190622231	0.0255702435204386
GFF879		hypothetical protein	0.216613637044166	0.093732995521103
GFF880		IS3 family transposase	0.268683952678252	0.152054223623558
GFF881		GNAT family N-acetyltransferase	0.247613311422867	0.319443202634336
GFF94		hypothetical protein	-0.136647072551119	-0.0268849070459236
GFF951		IS3 family transposase	0.0859878878375415	0.01220047453665
HNEAP_RS00025	HNEAP_RS00025	DNA replication and repair protein RecF	-0.25433452338042	-0.245040466475666
HNEAP_RS00035	HNEAP_RS00035	LemA family protein	-0.311653265913737	-0.108819495584651
HNEAP_RS00040	HNEAP_RS00040	hypothetical protein	0.0150598618601165	-0.00445792716114823
HNEAP_RS00045	HNEAP_RS00045	exodeoxyribonuclease III	-0.0209936911354962	-0.0581757870389943
HNEAP_RS00050	HNEAP_RS00050	ABC transporter permease	-0.0742810484205112	-0.0532070296273748
HNEAP_RS00055	HNEAP_RS00055	ABC transporter	-0.0269820405629577	-0.0666191499401378
HNEAP_RS00060	HNEAP_RS00060	arylesterase	-0.0638648406406563	-0.043119678708047
HNEAP_RS00065	HNEAP_RS00065	DUF559 domain-containing protein	-0.0148718850342675	-0.0237229919628046
HNEAP_RS00070	HNEAP_RS00070	IS110 family transposase	-0.0837495154116503	-0.0838748856307525
HNEAP_RS00075	HNEAP_RS00075	prepilin-type cleavage/methylation domain-containing protein	0.0945348321412656	0.108517796397617
HNEAP_RS00080	HNEAP_RS00080	Tfp pilus assembly protein FimT-like protein	0.120268133856175	0.0867072478644104
HNEAP_RS00085	HNEAP_RS00085	type IV pilus modification protein PilV	0.446589590658881	0.301017116114286
HNEAP_RS00090	HNEAP_RS00090	prepilin-type cleavage/methylation domain-containing protein	0.384906322595704	0.244284098685375
HNEAP_RS00095	HNEAP_RS00095	hypothetical protein	0.375951967850227	0.295963009535345
HNEAP_RS00100	HNEAP_RS00100	type 4 fimbrial biogenesis protein PilY1	0.176786790660119	0.151300809684928
HNEAP_RS00105	HNEAP_RS00105	PilE protein	0.210180531096938	0.112754236313487
HNEAP_RS00110	HNEAP_RS00110	pilus assembly protein	-0.0258386230889052	-0.10243985843425
HNEAP_RS00115	HNEAP_RS00115	DUF559 domain-containing protein	-0.169341614039356	-0.293877326448401
HNEAP_RS00120	HNEAP_RS00120	excinuclease ABC subunit UvrA	-0.252398216287748	-0.230035176711585
HNEAP_RS00130	HNEAP_RS00130	gamma-glutamyltransferase	0.0403962592201133	0.0210697037833771
HNEAP_RS00135	HNEAP_RS00135	23S rRNA (adenine(2030)-N(6))-methyltransferase RlmJ	0.0207428196573396	-0.00993924118061074
HNEAP_RS00140	HNEAP_RS00140	metallophosphoesterase	0.0435979016062156	0.0928874920596918
HNEAP_RS00145	HNEAP_RS00145	ketohexokinase	-2.59351109918996	-1.92937991044618
HNEAP_RS00150	HNEAP_RS00150	GGDEF domain-containing protein	-0.117936438068211	-0.191778060934054
HNEAP_RS00155	HNEAP_RS00155	BolA family transcriptional regulator	-0.0115782643916358	-0.0710125058043758
