locusId	sysName	desc	setAS10 1-5	setAS11 5
GFF1190		hypothetical protein	0.0419651374162236	0.0416935361611279
GFF1209		hypothetical protein	0.178346025611771	0.183061054381551
GFF1357		hypothetical protein	0.0856428339908942	0.0877291422278151
GFF1439		multidrug efflux protein	0.0766523609785901	0.0756818323585742
GFF1496		hypothetical protein	0.250139740528177	0.250139740528177
GFF160		2-isopropylmalate synthase	0.0425334848562179	0.0423399657175302
GFF1606		hypothetical protein	0.0997360650227594	0.101068638286512
GFF1629		hypothetical protein	0.123202332553383	0.120725708926225
GFF1704		hypothetical protein	0.070997100476556	0.0700988359788617
GFF1835		cytochrome C	0.0684676161500659	0.0688815310974615
GFF2046		hypothetical protein	0.138452413045137	0.137478878187578
GFF2212		hypothetical protein	0.0837183936363822	0.0813294730617604
GFF2252		IS66 family transposase	0.0413607589332955	0.0413827359185138
GFF2279		IS3 family transposase	0.0761460672121512	0.0752584722235994
GFF2280		IS3 family transposase	0.0801630196294447	0.0799179952688244
GFF365		IS66 family transposase	0.0634998126006584	0.062189535797735
GFF366		IS66 family transposase	0.10275348991891	0.100336577259778
GFF371		Killer protein	0.128797298332799	0.126192895673563
GFF455		integrase	0.0797372152412725	0.0790332253347103
GFF511		pilus assembly protein PilG	0.0524537730850774	0.0526379328806328
GFF559		hypothetical protein	0.111063400066558	0.106728203572058
GFF718		flagellar biosynthesis protein FlhA	0.0321332614475001	0.0318135846607597
GFF782		hypothetical protein	0.0529073400061161	0.0523428838933328
GFF824		hypothetical protein	0.122740603534406	0.12402446566056
GFF879		hypothetical protein	0.102777781211595	0.103805636807458
GFF880		IS3 family transposase	0.058630867539123	0.0591550603704423
GFF881		GNAT family N-acetyltransferase	0.108506696257809	0.106863625716582
GFF94		hypothetical protein	0.104819171731274	0.10239661533561
GFF951		IS3 family transposase	0.0748612363205532	0.0751258774204677
HNEAP_RS00025	HNEAP_RS00025	DNA replication and repair protein RecF	0.0813582968681494	0.0806195162680278
HNEAP_RS00035	HNEAP_RS00035	LemA family protein	0.067354096730619	0.0647754745269283
HNEAP_RS00040	HNEAP_RS00040	hypothetical protein	0.0519038284976279	0.0516891626262988
HNEAP_RS00045	HNEAP_RS00045	exodeoxyribonuclease III	0.0887026828647843	0.088555926322751
HNEAP_RS00050	HNEAP_RS00050	ABC transporter permease	0.0394821520066107	0.0390809873032438
HNEAP_RS00055	HNEAP_RS00055	ABC transporter	0.0554723638502821	0.0554001202463078
HNEAP_RS00060	HNEAP_RS00060	arylesterase	0.0706943659267323	0.0699823530709058
HNEAP_RS00065	HNEAP_RS00065	DUF559 domain-containing protein	0.0812892494237121	0.0808254302523983
HNEAP_RS00070	HNEAP_RS00070	IS110 family transposase	0.0463127620643881	0.0459822667488655
HNEAP_RS00075	HNEAP_RS00075	prepilin-type cleavage/methylation domain-containing protein	0.0749535829738322	0.0743137756195573
HNEAP_RS00080	HNEAP_RS00080	Tfp pilus assembly protein FimT-like protein	0.0396392383201934	0.0395577843522462
HNEAP_RS00085	HNEAP_RS00085	type IV pilus modification protein PilV	0.0366006015543864	0.0370352534099732
HNEAP_RS00090	HNEAP_RS00090	prepilin-type cleavage/methylation domain-containing protein	0.0325804969274465	0.032957434912595
HNEAP_RS00095	HNEAP_RS00095	hypothetical protein	0.0394933663181787	0.0396471996111071
HNEAP_RS00100	HNEAP_RS00100	type 4 fimbrial biogenesis protein PilY1	0.0135777153340915	0.0135359267656594
HNEAP_RS00105	HNEAP_RS00105	PilE protein	0.0392334540697943	0.0394902541754702
HNEAP_RS00110	HNEAP_RS00110	pilus assembly protein	0.0748097423875619	0.0751176678465949
HNEAP_RS00115	HNEAP_RS00115	DUF559 domain-containing protein	0.130874100383854	0.132439199716827
HNEAP_RS00120	HNEAP_RS00120	excinuclease ABC subunit UvrA	0.0466383068317733	0.0461213639125989
HNEAP_RS00130	HNEAP_RS00130	gamma-glutamyltransferase	0.0354188101130444	0.0352728863398318
HNEAP_RS00135	HNEAP_RS00135	23S rRNA (adenine(2030)-N(6))-methyltransferase RlmJ	0.0492076929000662	0.0490822453940252
HNEAP_RS00140	HNEAP_RS00140	metallophosphoesterase	0.0791629068238391	0.0780937557576384
HNEAP_RS00145	HNEAP_RS00145	ketohexokinase	0.266915702052471	0.220693514472576
HNEAP_RS00150	HNEAP_RS00150	GGDEF domain-containing protein	0.0374561214375834	0.0376001533381181
HNEAP_RS00155	HNEAP_RS00155	BolA family transcriptional regulator	0.136513196741949	0.136728512068881
HNEAP_RS00160	HNEAP_RS00160	HDOD domain-containing protein	0.0607810955056388	0.0610786132393516
HNEAP_RS00165	HNEAP_RS00165	bifunctional (p)ppGpp synthetase/guanosine-3' 5'-bis(diphosphate) 3'-pyrophosphohydrolase	0.293069660215132	0.290784481795973
HNEAP_RS00170	HNEAP_RS00170	DNA-directed RNA polymerase subunit omega	0.335542356415898	0.346143970881518
HNEAP_RS00180	HNEAP_RS00180	DedA family protein	0.0990379422147015	0.0973882913584293
HNEAP_RS00185	HNEAP_RS00185	glycine zipper 2TM domain-containing protein	0.0704627762763071	0.0700236255838934
HNEAP_RS00190	HNEAP_RS00190	membrane protein	0.189541878587948	0.189065972698128
HNEAP_RS00195	HNEAP_RS00195	exodeoxyribonuclease III	0.0798444353185696	0.0803694352154038
HNEAP_RS00200	HNEAP_RS00200	hypothetical protein	0.0726706677346196	0.0707319459414956
HNEAP_RS00205	HNEAP_RS00205	hypothetical protein	0.0335396960509842	0.0331752266377714
HNEAP_RS00210	HNEAP_RS00210	TIGR01458 family HAD-type hydrolase	0.0592669775977933	0.0582307637189631
HNEAP_RS00215	HNEAP_RS00215	competence/damage-inducible protein A	0.0546172667304628	0.0543949340062766
HNEAP_RS00230	HNEAP_RS00230	hypothetical protein	0.0925043031290717	0.0930823919092962
HNEAP_RS00235	HNEAP_RS00235	hypothetical protein	0.0545544936602419	0.0540002172943847
HNEAP_RS00240	HNEAP_RS00240	5'-deoxynucleotidase	0.174661048597145	0.16460791396968
HNEAP_RS00245	HNEAP_RS00245	deoxyguanosinetriphosphate triphosphohydrolase	0.0477805294024149	0.0475970073922269
HNEAP_RS00250	HNEAP_RS00250	NAD(P)-dependent oxidoreductase	0.0512368343307025	0.0512202071718255
HNEAP_RS00260	HNEAP_RS00260	DNA recombination protein RmuC	0.0459233679060382	0.045350643625895
HNEAP_RS00265	HNEAP_RS00265	hypothetical protein	0.145379653469143	0.151585211538777
HNEAP_RS00270	HNEAP_RS00270	metallophosphoesterase	0.262486327262377	0.250844639344481
HNEAP_RS00275	HNEAP_RS00275	hypothetical protein	0.117052292265688	0.11364403167248
HNEAP_RS00280	HNEAP_RS00280	hypothetical protein	0.111093751917205	0.110865067165091
HNEAP_RS00285	HNEAP_RS00285	bifunctional [glutamate--ammonia ligase]-adenylyl-L-tyrosine phosphorylase/[glutamate--ammonia-ligase] adenylyltransferase	0.114404727346984	0.115817505738675
HNEAP_RS00290	HNEAP_RS00290	hypothetical protein	0.0835682332784309	0.0859211754262832
HNEAP_RS00295	HNEAP_RS00295	molecular chaperone Skp	0.0643325811712606	0.0642870246444125
HNEAP_RS00300	HNEAP_RS00300	phosphopantetheine-binding protein	0.1576443713455	0.155682682933697
HNEAP_RS00305	HNEAP_RS00305	3-oxoacyl-ACP synthase	0.0415237344991349	0.0415840396902705
HNEAP_RS00310	HNEAP_RS00310	acyl carrier protein	0.239363988380404	0.243516908154723
HNEAP_RS00320	HNEAP_RS00320	AMP-dependent synthetase and ligase	0.0424127945316627	0.0425214873868172
HNEAP_RS00325	HNEAP_RS00325	acyl-CoA synthetase	0.0712342069683865	0.0702816100808851
HNEAP_RS00330	HNEAP_RS00330	outer membrane lipoprotein carrier protein LolA	0.0737910938013714	0.0738758341074867
HNEAP_RS00335	HNEAP_RS00335	MMPL domain-containing protein	0.0394956498999545	0.039255753934239
HNEAP_RS00340	HNEAP_RS00340	hypothetical protein	0.0820014219623711	0.0810503815839735
HNEAP_RS00345	HNEAP_RS00345	2-hydroxyacid dehydrogenase	0.0921220317711166	0.091670645955704
HNEAP_RS00350	HNEAP_RS00350	PilZ domain-containing protein	0.169791508055199	0.172234386371152
HNEAP_RS00355	HNEAP_RS00355	glutamate racemase	0.0651963440491851	0.0648612130170534
HNEAP_RS00360	HNEAP_RS00360	Txe/YoeB family addiction module toxin	0.167665902450152	0.166961889713809
HNEAP_RS00365	HNEAP_RS00365	prevent-host-death family protein	0.283145280092631	0.290007409560201
HNEAP_RS00370	HNEAP_RS00370	hypothetical protein	0.0916688257242313	0.0896323491757854
HNEAP_RS00375	HNEAP_RS00375	hypothetical protein	0.367816508282818	0.359335448519047
HNEAP_RS00380	HNEAP_RS00380	hypothetical protein	0.105603003424501	0.105097133775021
HNEAP_RS00385	HNEAP_RS00385	hypothetical protein	0.123307768886375	0.120559399605604
HNEAP_RS00390	HNEAP_RS00390	hypothetical protein	0.207434698461103	0.200654668668609
HNEAP_RS00395	HNEAP_RS00395	hypothetical protein	0.119899821300434	0.121447331219996
HNEAP_RS00400	HNEAP_RS00400	hypothetical protein	0.187467950808633	0.184600864859191
HNEAP_RS00405	HNEAP_RS00405	hypothetical protein	0.184259834872021	0.191197629265976
HNEAP_RS00410	HNEAP_RS00410	hypothetical protein	0.16179835979745	0.165093980418159
HNEAP_RS00415	HNEAP_RS00415	yfeABCD locus regulator	0.12283543367748	0.125074060789869
HNEAP_RS00420	HNEAP_RS00420	ATPase	0.0646215193721983	0.0647449372849463
HNEAP_RS00435	HNEAP_RS00435	cation transporter	0.07031328775044	0.0704405888367575
HNEAP_RS00445	HNEAP_RS00445	hypothetical protein	0.101310358583185	0.0999251027499692
HNEAP_RS00450	HNEAP_RS00450	mercury transporter MerC	0.0860060241632915	0.0884273728693956
HNEAP_RS00455	HNEAP_RS00455	hypothetical protein	0.117869613892697	0.116493908504456
HNEAP_RS00460	HNEAP_RS00460	hypothetical protein	0.0929013315005627	0.0919350916262568
HNEAP_RS00465	HNEAP_RS00465	hypothetical protein	0.0624037564157058	0.0618327370827191
HNEAP_RS00470	HNEAP_RS00470	integrase	0.0993358623801227	0.0974543536550424
HNEAP_RS00480	HNEAP_RS00480	class I SAM-dependent methyltransferase	0.080821670123597	0.0804843306877005
HNEAP_RS00485	HNEAP_RS00485	SNF2-like protein	0.0280952887457248	0.0278373728041848
HNEAP_RS00490	HNEAP_RS00490	ferrous iron transport protein A	0.220201421429851	0.21668884713077
HNEAP_RS00510	HNEAP_RS00510	molecular chaperone DnaJ	0.0808607534529257	0.0809025134592399
HNEAP_RS00565	HNEAP_RS00565	twin-arginine translocase subunit TatC	0.272817781870841	0.262968129982232
HNEAP_RS00575	HNEAP_RS00575	iron export ABC transporter permease subunit FetB	0.10009011122898	0.103462870812681
HNEAP_RS00580	HNEAP_RS00580	ABC transporter	0.117356852513538	0.118052041880886
HNEAP_RS00585	HNEAP_RS00585	hypothetical protein	0.084565445091565	0.0821270285523112
HNEAP_RS00590	HNEAP_RS00590	DNA helicase RecG	0.0426762559097306	0.0427625031574699
HNEAP_RS00595	HNEAP_RS00595	Hsp20/alpha crystallin family protein	0.0906761033252959	0.0907029735291408
HNEAP_RS00605	HNEAP_RS00605	OmpA family protein	0.0623325056843824	0.0620226138310993
HNEAP_RS00610	HNEAP_RS00610	hypothetical protein	0.0506598653150038	0.0500450556144902
HNEAP_RS00615	HNEAP_RS00615	hypothetical protein	0.115788890345114	0.117156890189375
HNEAP_RS00620	HNEAP_RS00620	hypothetical protein	0.101109199307156	0.101227614569719
HNEAP_RS00635	HNEAP_RS00635	diguanylate cyclase	0.0571168608974779	0.0569892863803316
HNEAP_RS00640	HNEAP_RS00640	response regulator	0.112006376448738	0.11265147941709
HNEAP_RS00645	HNEAP_RS00645	sensor histidine kinase	0.0398642630275427	0.0395204057314787
HNEAP_RS00650	HNEAP_RS00650	serine/threonine-protein phosphatase	0.0676824703999866	0.0678400878603519
HNEAP_RS00655	HNEAP_RS00655	magnesium and cobalt transport protein CorA	0.0547262610270861	0.0545868650007159
HNEAP_RS00660	HNEAP_RS00660	glycosyltransferase family 1 protein	0.0464704710663782	0.0458464097890419
HNEAP_RS00665	HNEAP_RS00665	phosphatase PAP2 family protein	0.0751767712814405	0.0750289537107353
HNEAP_RS00670	HNEAP_RS00670	general secretion pathway protein GspC	0.0463986769949917	0.0464528886183388
HNEAP_RS00675	HNEAP_RS00675	type II secretion system protein GspD	0.0351588791733817	0.0349451635949661
HNEAP_RS00680	HNEAP_RS00680	type II secretion system protein GspE	0.0352846094785998	0.0354867387760307
HNEAP_RS00685	HNEAP_RS00685	type II secretion system protein GspF	0.0515233705649426	0.0510125174700776
HNEAP_RS00690	HNEAP_RS00690	type II secretion system protein GspG	0.117948836725279	0.113938683196065
HNEAP_RS00705	HNEAP_RS00705	type II secretion system protein GspJ	0.0768511089438928	0.0759102930711389
HNEAP_RS00710	HNEAP_RS00710	general secretion pathway protein GspK	0.0519750053611709	0.0516330908836474
HNEAP_RS00715	HNEAP_RS00715	type II secretory pathway component PulL-like protein	0.0430457259094682	0.0427104523003479
HNEAP_RS00720	HNEAP_RS00720	type II secretion system protein M	0.0592909008280125	0.058882547539041
HNEAP_RS00725	HNEAP_RS00725	type II secretion system protein N	0.0546481568230126	0.0537177910883479
HNEAP_RS00730	HNEAP_RS00730	DUF4395 domain-containing protein	0.07046283893405	0.0717068489291164
HNEAP_RS00735	HNEAP_RS00735	hypothetical protein	0.0623886803301893	0.0617601944829913
HNEAP_RS00740	HNEAP_RS00740	BCCT family transporter	0.0378113112560879	0.0377095406003446
HNEAP_RS00745	HNEAP_RS00745	MFS transporter	0.0650546547322107	0.0659948189312408
HNEAP_RS00750	HNEAP_RS00750	MFS transporter	0.072448918430806	0.0718979919963836
HNEAP_RS00760	HNEAP_RS00760	serine/threonine protein kinase	0.038576799632554	0.0381434260780062
HNEAP_RS00765	HNEAP_RS00765	phosphopeptide-binding protein	0.08301011126167	0.0834873983167127
HNEAP_RS00770	HNEAP_RS00770	NADPH-dependent 7-cyano-7-deazaguanine reductase QueF	0.159587579321702	0.157690009612052
