locusId	sysName	desc	setAS7 1-5	setAS8 5
GFF1190		hypothetical protein	0.186014622697692	0.204113493229601
GFF1209		hypothetical protein	0.321512758437648	0.255629539965515
GFF1357		hypothetical protein	-0.986859451241167	-0.87307757634861
GFF1439		multidrug efflux protein	0.00756422277810405	0.0684565116161046
GFF1496		hypothetical protein	0.268210091384568	0.119854612335553
GFF160		2-isopropylmalate synthase	-0.0409699485657438	-0.0297630118287091
GFF1606		hypothetical protein	0.0922106243385785	0.113645102021194
GFF1629		hypothetical protein	0.360927576237366	0.22418516787176
GFF1704		hypothetical protein	0.191143485288586	0.305426905315112
GFF1835		cytochrome C	-0.124151352402033	-0.0481765200359419
GFF2046		hypothetical protein	0.0927460807920338	0.0629820691569562
GFF2212		hypothetical protein	-0.124360750476777	-0.126434125922728
GFF2252		IS66 family transposase	-0.0401741354277995	0.0248337424843358
GFF2279		IS3 family transposase	-0.0308059622568499	-0.0185226137915706
GFF2280		IS3 family transposase	-0.108286811244049	-0.106919551202957
GFF365		IS66 family transposase	-0.084552645343191	-0.0409684241727942
GFF366		IS66 family transposase	0.100384260223925	0.0922127581702815
GFF371		Killer protein	0.0825160762452174	-0.102567446523347
GFF455		integrase	0.136935116503771	0.221165119258837
GFF511		pilus assembly protein PilG	0.617526315689029	0.495047827977646
GFF559		hypothetical protein	0.152889229050149	0.316459317351823
GFF718		flagellar biosynthesis protein FlhA	-0.0544245422988851	-0.0688432563824437
GFF782		hypothetical protein	0.236803435711856	0.261965421176367
GFF824		hypothetical protein	0.191121108075195	0.168032448064362
GFF879		hypothetical protein	-0.0262488281726439	-0.109171576942162
GFF880		IS3 family transposase	0.110449254804163	0.142536597306083
GFF881		GNAT family N-acetyltransferase	0.095027748700881	0.0110587161805769
GFF94		hypothetical protein	-0.164086299921712	-0.240856619807963
GFF951		IS3 family transposase	0.11867900582413	0.0879824314366141
HNEAP_RS00025	HNEAP_RS00025	DNA replication and repair protein RecF	-0.374589820731952	-0.372967160189144
HNEAP_RS00035	HNEAP_RS00035	LemA family protein	-0.0417875915584087	-0.198656057379621
HNEAP_RS00040	HNEAP_RS00040	hypothetical protein	-0.0425368907486474	0.0102735323673036
HNEAP_RS00045	HNEAP_RS00045	exodeoxyribonuclease III	0.0846183793132391	-0.135859547000884
HNEAP_RS00050	HNEAP_RS00050	ABC transporter permease	-0.0608994291894757	-0.0747107555756112
HNEAP_RS00055	HNEAP_RS00055	ABC transporter	0.0292043799380689	0.0282450377138251
HNEAP_RS00060	HNEAP_RS00060	arylesterase	-0.0516809672791144	-0.11641660003184
HNEAP_RS00065	HNEAP_RS00065	DUF559 domain-containing protein	-0.0852386625048697	-0.10858117500267
HNEAP_RS00070	HNEAP_RS00070	IS110 family transposase	-0.125727503040967	-0.104138762324664
HNEAP_RS00075	HNEAP_RS00075	prepilin-type cleavage/methylation domain-containing protein	0.350893447964384	0.152274455029819
HNEAP_RS00080	HNEAP_RS00080	Tfp pilus assembly protein FimT-like protein	0.223803055261809	0.0172156444957877
HNEAP_RS00085	HNEAP_RS00085	type IV pilus modification protein PilV	0.271781892513028	0.0257515522137611
HNEAP_RS00090	HNEAP_RS00090	prepilin-type cleavage/methylation domain-containing protein	0.391748905796011	0.202782541464866
HNEAP_RS00095	HNEAP_RS00095	hypothetical protein	0.237284060451322	0.17828513036001
HNEAP_RS00100	HNEAP_RS00100	type 4 fimbrial biogenesis protein PilY1	0.175277517950767	-0.0330868277888035
HNEAP_RS00105	HNEAP_RS00105	PilE protein	0.191840373054648	0.0188147820354152
HNEAP_RS00110	HNEAP_RS00110	pilus assembly protein	-0.0441277055655141	-0.0932301196272851
HNEAP_RS00115	HNEAP_RS00115	DUF559 domain-containing protein	0.0330579218102055	-0.102225050392685
HNEAP_RS00120	HNEAP_RS00120	excinuclease ABC subunit UvrA	-0.194910021441034	-0.167383579365413
HNEAP_RS00130	HNEAP_RS00130	gamma-glutamyltransferase	0.0737472634174325	0.00253518921645618
HNEAP_RS00135	HNEAP_RS00135	23S rRNA (adenine(2030)-N(6))-methyltransferase RlmJ	-0.0618861987583466	-0.118497821600348
HNEAP_RS00140	HNEAP_RS00140	metallophosphoesterase	0.158862714397204	0.178137214482174
HNEAP_RS00145	HNEAP_RS00145	ketohexokinase	-2.28449952446123	-2.05775501588457
HNEAP_RS00150	HNEAP_RS00150	GGDEF domain-containing protein	-0.167152105617782	-0.093814532085543
HNEAP_RS00155	HNEAP_RS00155	BolA family transcriptional regulator	-0.124787803725168	0.134922791012093
HNEAP_RS00160	HNEAP_RS00160	HDOD domain-containing protein	-0.203281890716351	-0.208634638898739
HNEAP_RS00165	HNEAP_RS00165	bifunctional (p)ppGpp synthetase/guanosine-3' 5'-bis(diphosphate) 3'-pyrophosphohydrolase	-1.81801592129045	-1.14053195324424
HNEAP_RS00170	HNEAP_RS00170	DNA-directed RNA polymerase subunit omega	-0.052596947353855	-0.697170409395264
HNEAP_RS00180	HNEAP_RS00180	DedA family protein	-0.220226182469025	-0.291405981890927
HNEAP_RS00185	HNEAP_RS00185	glycine zipper 2TM domain-containing protein	-0.312007125049164	-0.109310720533576
HNEAP_RS00190	HNEAP_RS00190	membrane protein	-0.232978234902416	0.0240573962682389
HNEAP_RS00195	HNEAP_RS00195	exodeoxyribonuclease III	-0.0965778792952095	-0.0743114059130436
HNEAP_RS00200	HNEAP_RS00200	hypothetical protein	-0.205021811114453	-0.199172903584756
HNEAP_RS00205	HNEAP_RS00205	hypothetical protein	-0.100924926162505	-0.0847087591558675
HNEAP_RS00210	HNEAP_RS00210	TIGR01458 family HAD-type hydrolase	-0.0803744350073054	-0.0844868354511845
HNEAP_RS00215	HNEAP_RS00215	competence/damage-inducible protein A	-0.0049447635647892	0
HNEAP_RS00230	HNEAP_RS00230	hypothetical protein	-0.182808059075932	-0.134928766950527
HNEAP_RS00235	HNEAP_RS00235	hypothetical protein	-0.229891469397752	-0.172800413203813
HNEAP_RS00240	HNEAP_RS00240	5'-deoxynucleotidase	-0.27967138930717	-0.46086649653272
HNEAP_RS00245	HNEAP_RS00245	deoxyguanosinetriphosphate triphosphohydrolase	-0.235612964181609	-0.14366085237441
HNEAP_RS00250	HNEAP_RS00250	NAD(P)-dependent oxidoreductase	-0.0238327055986089	-0.0422992386384925
