locusId	sysName	desc	setAS7 1-5	setAS8 5
GFF1190		hypothetical protein	0.198118142597203	0.184645061212458
GFF1209		hypothetical protein	0.273515664437312	0.21449566619892
GFF1357		hypothetical protein	-1.06962032429276	-0.916159079124513
GFF1439		multidrug efflux protein	0.00119288852378041	0.0979232877582943
GFF1496		hypothetical protein	0.154076987429135	0.150276105547729
GFF160		2-isopropylmalate synthase	-0.0301040472305214	-0.0552947539214346
GFF1606		hypothetical protein	0.0124913245513589	0.0792769812842176
GFF1629		hypothetical protein	0.300594541790456	0.261279846388358
GFF1704		hypothetical protein	0.132298149726637	0.222660300533094
GFF1835		cytochrome C	-0.0907395604634331	-0.0804493178209187
GFF2046		hypothetical protein	0.00212870866677584	-0.0234437406580632
GFF2212		hypothetical protein	-0.0415636993785888	-0.0752343821628232
GFF2252		IS66 family transposase	0.0108730294311243	0.0168974962961039
GFF2279		IS3 family transposase	-0.040912196566774	-0.00222552906713513
GFF2280		IS3 family transposase	-0.0504449315365534	-0.0698635826854082
GFF365		IS66 family transposase	-0.121204676540478	-0.0362820853285788
GFF366		IS66 family transposase	0.0812361805436428	0.0600353240527776
GFF371		Killer protein	0.0986586268634593	-0.13089666425865
GFF455		integrase	0.0313480552166716	0.137249425251489
GFF511		pilus assembly protein PilG	0.694611911502593	0.477554766200902
GFF559		hypothetical protein	0.18740463203898	0.318456578217655
GFF718		flagellar biosynthesis protein FlhA	-0.0186937194081374	-0.0547855831974493
GFF782		hypothetical protein	0.200087826879775	0.254331785127445
GFF824		hypothetical protein	0.128883046696494	0.0856092301079352
GFF879		hypothetical protein	0.0521994871636409	-0.0495984099825586
GFF880		IS3 family transposase	0.13236885831626	0.131167282600026
GFF881		GNAT family N-acetyltransferase	0.183184388169948	0.0767937905838396
GFF94		hypothetical protein	-0.151268223262623	-0.185765902366946
GFF951		IS3 family transposase	0.0690645791779811	0.0328064422092202
HNEAP_RS00025	HNEAP_RS00025	DNA replication and repair protein RecF	-0.369999867466595	-0.419604438961126
HNEAP_RS00035	HNEAP_RS00035	LemA family protein	-0.155715378304237	-0.206598368172975
HNEAP_RS00040	HNEAP_RS00040	hypothetical protein	-0.0250408039238916	-0.0141995371967907
HNEAP_RS00045	HNEAP_RS00045	exodeoxyribonuclease III	0.0681001247941087	-0.125382089921886
HNEAP_RS00050	HNEAP_RS00050	ABC transporter permease	-0.0428573085998636	-0.0496298930329138
HNEAP_RS00055	HNEAP_RS00055	ABC transporter	0.00556387812383363	0.00719998507322384
HNEAP_RS00060	HNEAP_RS00060	arylesterase	-0.0713943080149662	-0.109539764134433
HNEAP_RS00065	HNEAP_RS00065	DUF559 domain-containing protein	-0.125799989704376	-0.126350336885362
HNEAP_RS00070	HNEAP_RS00070	IS110 family transposase	-0.105986525964253	-0.118679834750227
HNEAP_RS00075	HNEAP_RS00075	prepilin-type cleavage/methylation domain-containing protein	0.300755278801473	0.117438762719382
HNEAP_RS00080	HNEAP_RS00080	Tfp pilus assembly protein FimT-like protein	0.277904026247045	0.0426747086608676
HNEAP_RS00085	HNEAP_RS00085	type IV pilus modification protein PilV	0.37461787454362	0.201588745004702
HNEAP_RS00090	HNEAP_RS00090	prepilin-type cleavage/methylation domain-containing protein	0.400020291531581	0.245553346621921
HNEAP_RS00095	HNEAP_RS00095	hypothetical protein	0.269121608489861	0.186894696783884
HNEAP_RS00100	HNEAP_RS00100	type 4 fimbrial biogenesis protein PilY1	0.216220326821857	-0.0120018878441632
HNEAP_RS00105	HNEAP_RS00105	PilE protein	0.21441335356012	0.0788368050996171
HNEAP_RS00110	HNEAP_RS00110	pilus assembly protein	-0.00787129329034286	-0.080843120209301
HNEAP_RS00115	HNEAP_RS00115	DUF559 domain-containing protein	-0.166917525647678	-0.022445063706682
HNEAP_RS00120	HNEAP_RS00120	excinuclease ABC subunit UvrA	-0.195656808915908	-0.135123291850351
HNEAP_RS00130	HNEAP_RS00130	gamma-glutamyltransferase	0.0343860859976068	-0.0306507267846099
HNEAP_RS00135	HNEAP_RS00135	23S rRNA (adenine(2030)-N(6))-methyltransferase RlmJ	-0.0573126644844244	-0.122415830835359
HNEAP_RS00140	HNEAP_RS00140	metallophosphoesterase	0.034651056680266	0.0337059372869701
HNEAP_RS00145	HNEAP_RS00145	ketohexokinase	-2.36199821056586	-2.07456779478282
HNEAP_RS00150	HNEAP_RS00150	GGDEF domain-containing protein	-0.161233533918063	-0.111627094229271
HNEAP_RS00155	HNEAP_RS00155	BolA family transcriptional regulator	-0.1652315969049	0.0874334007174626
HNEAP_RS00160	HNEAP_RS00160	HDOD domain-containing protein	-0.186530018736446	-0.212087653487553
HNEAP_RS00165	HNEAP_RS00165	bifunctional (p)ppGpp synthetase/guanosine-3' 5'-bis(diphosphate) 3'-pyrophosphohydrolase	-1.82416479692439	-1.00948737827648
HNEAP_RS00170	HNEAP_RS00170	DNA-directed RNA polymerase subunit omega	-0.189801247959689	-0.73636088073772
HNEAP_RS00180	HNEAP_RS00180	DedA family protein	-0.236898601390649	-0.32235769507055
HNEAP_RS00185	HNEAP_RS00185	glycine zipper 2TM domain-containing protein	-0.247704092588064	-0.0795473011750376
HNEAP_RS00190	HNEAP_RS00190	membrane protein	-0.199922308541423	-0.0112700472365574
HNEAP_RS00195	HNEAP_RS00195	exodeoxyribonuclease III	-0.0219475965370712	-0.0527649291534447
HNEAP_RS00200	HNEAP_RS00200	hypothetical protein	-0.144767494345187	-0.0739785789114888
HNEAP_RS00205	HNEAP_RS00205	hypothetical protein	-0.0863204991900677	-0.0725302951429923
HNEAP_RS00210	HNEAP_RS00210	TIGR01458 family HAD-type hydrolase	-0.0586882920212322	-0.0761716804854045
HNEAP_RS00215	HNEAP_RS00215	competence/damage-inducible protein A	-0.0424897746801083	-0.0233256654452871
HNEAP_RS00230	HNEAP_RS00230	hypothetical protein	-0.127389839519767	-0.109333212943491
