locusId	sysName	desc	setAS7 1-5	setAS8 5
GFF1190		hypothetical protein	0.0466810930748896	0.0472254980804727
GFF1209		hypothetical protein	0.135694897354044	0.175386826511501
GFF1357		hypothetical protein	0.107572148468115	0.0771301242545172
GFF1439		multidrug efflux protein	0.0724085504866308	0.0823114059933285
GFF1496		hypothetical protein	0.314533423727494	0.256037674875691
GFF160		2-isopropylmalate synthase	0.051373342275242	0.0461900504558429
GFF1606		hypothetical protein	0.137205249275107	0.166266192559066
GFF1629		hypothetical protein	0.128169504164622	0.131896842498728
GFF1704		hypothetical protein	0.0751734870570165	0.0901993374517068
GFF1835		cytochrome C	0.0817906817869803	0.0939205805173866
GFF2046		hypothetical protein	0.235074158678549	0.172073744612953
GFF2212		hypothetical protein	0.102123398136458	0.0939388958564243
GFF2252		IS66 family transposase	0.0474076019337768	0.0460323480762723
GFF2279		IS3 family transposase	0.0719607436956414	0.0826551307509719
GFF2280		IS3 family transposase	0.106417697091472	0.10327846971254
GFF365		IS66 family transposase	0.0775334512033938	0.0871261494615714
GFF366		IS66 family transposase	0.147825068125739	0.138233733049288
GFF371		Killer protein	0.166451109439204	0.20532566420455
GFF455		integrase	0.0974562110765826	0.108390230041932
GFF511		pilus assembly protein PilG	0.0764404912163061	0.102107782041437
GFF559		hypothetical protein	0.173627165673444	0.110342391951355
GFF718		flagellar biosynthesis protein FlhA	0.0396094835439355	0.0412333523745769
GFF782		hypothetical protein	0.0748068319383411	0.0791869033654179
GFF824		hypothetical protein	0.196211766352036	0.169809399257561
GFF879		hypothetical protein	0.104150272022478	0.12851091579447
GFF880		IS3 family transposase	0.0780710742445459	0.0685515594458676
GFF881		GNAT family N-acetyltransferase	0.120803257327029	0.113299876004483
GFF94		hypothetical protein	0.092378055445251	0.102270733997058
GFF951		IS3 family transposase	0.0902185969355519	0.081157932453391
HNEAP_RS00025	HNEAP_RS00025	DNA replication and repair protein RecF	0.0901053252851648	0.0813192339051348
HNEAP_RS00035	HNEAP_RS00035	LemA family protein	0.0965967269096158	0.0953476951218112
HNEAP_RS00040	HNEAP_RS00040	hypothetical protein	0.0634590765660747	0.066866219224012
HNEAP_RS00045	HNEAP_RS00045	exodeoxyribonuclease III	0.0990247273455007	0.0901906623154834
HNEAP_RS00050	HNEAP_RS00050	ABC transporter permease	0.0535723116937539	0.0486292889596085
HNEAP_RS00055	HNEAP_RS00055	ABC transporter	0.0664565186700879	0.0704353233000869
HNEAP_RS00060	HNEAP_RS00060	arylesterase	0.0832050017423448	0.0735398754659099
HNEAP_RS00065	HNEAP_RS00065	DUF559 domain-containing protein	0.104708869364589	0.071926431005988
HNEAP_RS00070	HNEAP_RS00070	IS110 family transposase	0.0515229846492572	0.0464576131281685
HNEAP_RS00075	HNEAP_RS00075	prepilin-type cleavage/methylation domain-containing protein	0.107117727352129	0.0989662115605038
HNEAP_RS00080	HNEAP_RS00080	Tfp pilus assembly protein FimT-like protein	0.0791935092648433	0.0820769659437964
HNEAP_RS00085	HNEAP_RS00085	type IV pilus modification protein PilV	0.0738845020997613	0.0734388159367879
HNEAP_RS00090	HNEAP_RS00090	prepilin-type cleavage/methylation domain-containing protein	0.0659652961918708	0.0428525401541721
HNEAP_RS00095	HNEAP_RS00095	hypothetical protein	0.0588006067897796	0.0655832038078355
HNEAP_RS00100	HNEAP_RS00100	type 4 fimbrial biogenesis protein PilY1	0.0260914684280197	0.0243979903956828
HNEAP_RS00105	HNEAP_RS00105	PilE protein	0.0681431045477225	0.0614159990005248
HNEAP_RS00110	HNEAP_RS00110	pilus assembly protein	0.0951032104709738	0.0925331997403322
HNEAP_RS00115	HNEAP_RS00115	DUF559 domain-containing protein	0.119179061808793	0.126036387166496
HNEAP_RS00120	HNEAP_RS00120	excinuclease ABC subunit UvrA	0.0538688730734634	0.0558922891636591
HNEAP_RS00130	HNEAP_RS00130	gamma-glutamyltransferase	0.0420809564978187	0.0418290166245342
HNEAP_RS00135	HNEAP_RS00135	23S rRNA (adenine(2030)-N(6))-methyltransferase RlmJ	0.0527446115586958	0.060570057850553
HNEAP_RS00140	HNEAP_RS00140	metallophosphoesterase	0.100839666330267	0.117678524613714
HNEAP_RS00145	HNEAP_RS00145	ketohexokinase	0.158634759986688	0.142512601930946
HNEAP_RS00150	HNEAP_RS00150	GGDEF domain-containing protein	0.0460564557667683	0.051007543490919
HNEAP_RS00155	HNEAP_RS00155	BolA family transcriptional regulator	0.154742807754243	0.127718657147442
HNEAP_RS00160	HNEAP_RS00160	HDOD domain-containing protein	0.0809436709999652	0.0859257823133259
